Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,multiple_deliveries,City,distance,time_diff_minutes,Time_taken (min)
8298,38.0,4.5,Sunny,High,1,Snack,0.0,Metropolitian,6.118847562778637,15,20
16078,20.0,5.0,Stormy,Medium,2,Drinks,1.0,Metropolitian,19.76638140707988,10,19
5845,35.0,4.9,Windy,High,2,Snack,1.0,Metropolitian,6.083506100319571,15,30
37514,29.0,5.0,Fog,Jam,1,Drinks,1.0,Metropolitian,4.5621697368142895,5,32
21896,29.0,4.5,Fog,Low,2,Drinks,0.0,Urban,2.997253985030648,10,11
43625,22.0,4.6,Sandstorms,Jam,2,Drinks,0.0,Urban,13.615555933677422,10,20
15950,20.0,4.0,Windy,Low,0,Meal,0.0,Metropolitian,3.05370692651916,10,23
14031,22.0,4.6,Windy,Jam,2,Snack,1.0,Metropolitian,19.8888917578845,10,24
40165,30.0,4.7,Sandstorms,Jam,2,Buffet,1.0,Metropolitian,9.329579197522056,10,33
18834,25.0,4.6,Stormy,Jam,2,Meal,1.0,Metropolitian,13.686459986596644,10,22
1298,33.0,4.5,Sandstorms,Low,2,Snack,0.0,Urban,12.260534992048427,5,28
12243,21.0,4.8,Windy,Jam,1,Meal,0.0,Urban,8.813184110499128,15,12
1177,36.0,4.6,Fog,High,2,Meal,0.0,Metropolitian,3.041652397005471,15,25
30943,26.0,4.9,Windy,Jam,1,Snack,0.0,Metropolitian,12.240564998992708,10,21
5713,24.0,4.9,Sunny,Low,2,Drinks,0.0,Urban,3.1460547419311484,15,21
26243,35.0,3.5,Windy,Jam,2,Buffet,1.0,Urban,12.584217051037724,10,34
17316,29.566910587697237,4.6337736972250205,Fog,Medium,1,Meal,2.0,Metropolitian,13.834426296079153,5,34
9385,35.0,4.4,Sandstorms,Low,0,Meal,0.0,Metropolitian,3.1171271629452453,10,26
13812,34.0,4.5,Sunny,Low,0,Meal,0.0,Metropolitian,20.18981741399017,5,24
23976,35.0,4.9,Sunny,Jam,1,Buffet,1.0,Urban,7.603690677059124,15,24
10000,24.0,4.6,Stormy,Jam,2,Buffet,0.0,Metropolitian,20.259942430863557,5,22
30693,36.0,4.6,Windy,Low,2,Buffet,1.0,Metropolitian,9.090937045889628,15,25
6886,38.0,4.9,Stormy,Low,2,Meal,1.0,Metropolitian,13.396989483467635,10,28
7495,24.0,4.9,Windy,Medium,0,Drinks,1.0,Metropolitian,16.830665270669193,15,37
2996,29.0,4.7,Sandstorms,Low,2,Meal,1.0,Urban,9.07768547852594,5,15
45335,20.0,4.7,Cloudy,High,0,Meal,1.0,Metropolitian,3.117231918356306,0,20
22594,24.0,4.9,Stormy,Low,0,Meal,1.0,Metropolitian,19.620892861627603,0,16
31960,24.0,4.2,Windy,Low,0,Snack,1.0,Metropolitian,4.545691056330528,0,26
36157,30.0,4.7,Windy,High,0,Snack,2.0,Metropolitian,6.120391906222028,10,35
38485,32.0,4.5,Sandstorms,High,1,Buffet,1.0,Metropolitian,2.997253985030648,5,29
36688,24.0,4.8,Sunny,Jam,1,Buffet,1.0,Metropolitian,10.593772970695955,15,13
36136,27.0,4.7,Sunny,Jam,2,Buffet,1.0,Urban,4.562360208530027,10,10
14982,29.0,4.7,Stormy,Jam,2,Drinks,1.0,Metropolitian,10.605835666701468,0,29
28254,24.0,5.0,Stormy,Low,2,Meal,0.0,Urban,4.5295802292841865,5,15
3751,36.0,4.6,Cloudy,Jam,0,Snack,1.0,Metropolitian,7.549169651255426,5,25
6,35.0,4.0,Windy,High,1,Meal,1.0,Metropolitian,6.2199531604237,15,33
17686,39.0,4.9,Stormy,Low,1,Snack,0.0,Metropolitian,1.5297777754151165,5,23
3317,21.0,5.0,Sunny,Low,0,Buffet,0.0,Metropolitian,8.990878155726271,15,15
8335,20.0,4.8,Sunny,Jam,1,Drinks,0.0,Metropolitian,10.645359632010168,5,12
22478,39.0,4.8,Sunny,Jam,0,Buffet,0.0,Urban,13.834357779240303,5,25
10565,35.0,4.7,Windy,Jam,0,Buffet,1.0,Metropolitian,9.090825663431971,15,30
41954,24.0,4.6,Sandstorms,Jam,2,Drinks,0.0,Metropolitian,10.59125373585334,10,22
14112,26.0,4.6,Windy,Jam,1,Drinks,1.0,Metropolitian,20.513636045221077,0,26
28777,39.0,5.0,Sandstorms,Jam,1,Meal,0.0,Urban,7.650681447180402,10,25
28786,20.0,4.7,Windy,Medium,2,Snack,0.0,Metropolitian,19.623732141474814,5,20
41818,22.0,5.0,Stormy,Low,1,Drinks,1.0,Metropolitian,13.791931345256508,0,11
33983,35.0,4.9,Cloudy,High,0,Buffet,0.0,Metropolitian,6.212009800509231,0,32
10178,29.0,4.9,Stormy,Low,1,Meal,1.0,Metropolitian,9.19545728675728,5,15
17530,24.0,4.6,Stormy,Low,1,Buffet,0.0,Urban,3.1171190078748774,15,12
6732,31.0,4.9,Stormy,Low,2,Drinks,0.0,Metropolitian,16.61330845809823,5,17
22197,33.0,4.6,Fog,Medium,1,Buffet,0.0,Urban,4.590785813890977,5,17
43280,39.0,4.6,Windy,Low,2,Drinks,1.0,Metropolitian,13.976422161719697,5,17
15943,23.0,4.8,Stormy,Jam,1,Drinks,1.0,Metropolitian,7.685968899509926,5,25
27008,26.0,4.5,Fog,Medium,2,Meal,1.0,Urban,20.18759926859508,0,25
44007,31.0,4.8,Sunny,Low,0,Snack,0.0,Metropolitian,4.562584189378447,5,25
4807,26.0,4.6,Sunny,Low,2,Snack,0.0,Urban,17.083390247190646,15,29
12308,34.0,4.9,Sunny,Low,0,Buffet,1.0,Urban,3.0266059056104844,0,22
33240,21.0,4.5,Cloudy,Low,0,Buffet,1.0,Metropolitian,1.573027382944863,0,23
